80835
81988
79927
87535
66161
58514
79835
81783
81987
33758
81986
81974
83908
86358
86880
90391
77993
71015
88667
76524
87311
91962
99396
94662
93951
99524
105624
100236
97842
101839
107954
107480
111184
111215
117986
115518
152300
133435
112229
126819
124452
120075
99579
120635
125154
112678
99942
107558
94907
93794
